ID,Duration..in.seconds.,Finished,Instruction_1,Instruction_2,Instruction_3,Instruction_4,Sender_Response,Responder_3,Responder_6,Responder_9,Responder_12,Responder_15,Responder_18,Responder_21,Responder_24,Responder_27,Responder_30,Comp_Sender_3,Comp_Responder_2,Attractiveness,Trustworthy,COVID_19_vaccine,COVID_19_vaccine_attitude,Mask_attitude,mask_prevents_Covid.19,Protect_themselves_or_others,understanding_difficulty,Picture_label,Order,time_taken,age,Ethnicity,Highest.education.level.completed,Nationality,Sex,Pic.Mask,Pic.Gender
158,550,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,6,7,9,10,12,13,15,£9,£2,50,49,Yes,,6,7,Equally themselves and other,No,F2M,SenderFirst,560.908,26,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
18,348,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,6,8,9,11,16,18,20,£9,£2,50,47,Yes,,2,7,Mostly others,No,F4M,SenderFirst,355.26,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
193,319,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,3,6,7,11,9,11,17,13,£8,£2,7,20,No,Strongly agree,7,7,Equally themselves and other,Yes,M1M,SenderFirst,323.898,19,White/Caucasian,No formal qualifications,United Kingdom,Female,M,M
272,280,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,4,5,6,7,8,10,10,£9,£6,55,85,Yes,,7,9,Mostly themselves,Yes,M4M,ResponderFirst,283.398,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,M
154,242,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,1,3,5,7,9,12,9,9,10,£9,£6,52,64,Yes,,5,6,Equally themselves and other,No,M4M,ResponderFirst,246.205,53,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,M,M
360,510,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,5,8,10,12,12,16,18,20,£9,£2,54,42,Yes,,3,7,Equally themselves and other,No,F1M,ResponderFirst,515.095,46,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
88,540,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,2,3,5,4,8,10,11,12,£9,£2,0,26,No,Strongly agree,6,8,Mostly themselves,No,F2M,ResponderFirst,545.525,19,Black/British,High school diploma/A-levels,United Kingdom,Female,M,F
104,375,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,6,7,9,10,12,13,15,£9,£6,1,11,Yes,,2,9,Equally themselves and other,Yes,F2U,ResponderFirst,379.454,32,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
215,240,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,58,54,No,Strongly agree,1,9,Mostly others,No,F3M,SenderFirst,242.432,29,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
192,366,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,11,14,No,Strongly agree,6,9,Equally themselves and other,No,M1U,ResponderFirst,370.472,28,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Spain,Female,U,M
252,742,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,£9,£2,76,82,Yes,,6,5,Mostly themselves,Yes,F2U,SenderFirst,749.837,41,East Asian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,U,F
52,539,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,10,10,15,£9,£2,29,24,Yes,,2,6,Mostly others,No,F1M,ResponderFirst,546.443,36,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
132,281,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,12,13,15,£9,£2,46,67,Yes,,6,6,Equally themselves and other,No,F3M,SenderFirst,285.019,27,White/Caucasian,Technical/community college,United Kingdom,Female,M,F
143,357,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,5,6,8,10,11,10,10,£9,£2,17,6,No,Somewhat agree,8,9,Equally themselves and other,No,M1U,SenderFirst,361.266,18,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,U,M
329,594,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,4,6,7,9,10,10,13,15,£9,£2,48,62,No,Somewhat agree,5,7,Equally themselves and other,Yes,F1U,ResponderFirst,598.267,21,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
288,447,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,100,23,No,Strongly agree,5,6,Equally themselves and other,No,F2U,SenderFirst,450.436,19,Black/British,High school diploma/A-levels,United Kingdom,Female,U,F
361,615,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,5,5,15,8,11,17,14,19,£9,£2,37,34,Yes,,7,9,Equally themselves and other,No,F4U,ResponderFirst,621.534,31,White/Caucasian,Technical/community college,Hungary,Female,U,F
303,299,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,2,3,4,4,5,5,6,5,£9,£2,27,39,Yes,,5,6,Equally themselves and other,No,M2M,SenderFirst,305.697,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,M
396,1146,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,£9,£6,0,0,Yes,,5,7,Equally themselves and other,Yes,M1M,ResponderFirst,1151.844,18,White/Caucasian,Technical/community college,United Kingdom,Female,M,M
109,233,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,£9,£2,39,53,No,Strongly disagree,3,5,Mostly themselves,No,F4U,ResponderFirst,236.979,28,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
114,557,TRUE,TRUE,FALSE,FALSE,TRUE,7,0,1,3,4,2,2,3,4,7,5,£9,£12,78,19,No,Strongly agree,6,7,Mostly themselves,No,M3M,ResponderFirst,562.254,39,African,Graduate degree (MA/MSc/MPhil/other),DATA EXPIRED,Female,M,M
373,493,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,6,8,10,12,16,18,20,22,£9,£2,6,15,Yes,,2,7,Mostly themselves,No,F1M,ResponderFirst,496.964,38,Caribbean,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,F
51,559,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,0,0,1,2,1,2,0,0,0,£9,£2,1,49,Yes,,5,7,Equally themselves and other,Yes,M4M,SenderFirst,568.461,31,South East Asian,Undergraduate degree (BA/BSc/other),Philippines,Female,M,M
293,289,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,3,4,7,7,9,11,13,15,20,£9,£2,57,62,No,Strongly agree,6,6,Mostly themselves,No,F1M,ResponderFirst,293.706,27,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
352,344,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,0,51,Yes,,8,9,Equally themselves and other,No,M3U,SenderFirst,350.148,34,White/Caucasian,Technical/community college,United Kingdom,Female,U,M
317,304,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,6,8,9,10,10,12,£9,£2,33,30,Yes,,3,8,Equally themselves and other,No,F2U,ResponderFirst,311.055,28,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,U,F
336,245,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,4,5,6,7,8,9,10,£9,£2,51,29,Yes,,4,2,Mostly others,No,F3U,SenderFirst,248.669,37,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
53,232,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,5,5,6,8,9,10,16,18,20,£9,£2,60,47,Yes,,3,6,Equally themselves and other,No,F4M,ResponderFirst,236.377,29,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
395,673,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,35,51,Yes,,4,7,Equally themselves and other,No,F3U,SenderFirst,678.042,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
191,779,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,11,12,14,15,£9,£2,39,52,Yes,,2,7,Mostly others,No,F3U,ResponderFirst,784.667,34,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
337,305,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,3,4,5,5,6,6,8,£9,£2,1,19,Yes,,5,6,Mostly themselves,No,M2M,ResponderFirst,311.633,31,Caribbean,Graduate degree (MA/MSc/MPhil/other),Barbados,Female,M,M
232,279,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,6,9,11,13,14,16,£9,£2,30,37,Yes,,3,5,Mostly themselves,No,M3M,SenderFirst,283.653,45,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,M
77,614,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,8,9,13,15,£9,£2,31,33,No,Strongly agree,5,9,Mostly others,No,M2U,ResponderFirst,619.15,25,South East Asian,Undergraduate degree (BA/BSc/other),Indonesia,Female,U,M
82,356,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,2,3,4,5,6,7,8,9,10,£9,£2,49,46,Yes,,7,8,Equally themselves and other,No,F4U,SenderFirst,360.087,35,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,U,F
372,457,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,12,13,15,£9,£2,47,50,Yes,,7,7,Equally themselves and other,No,M2U,ResponderFirst,462.21,48,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Female,U,M
62,541,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,8,10,13,15,17,20,24,25,£9,£2,88,53,Yes,,8,6,Equally themselves and other,Yes,F3M,ResponderFirst,545.17,27,White/Caucasian,Undergraduate degree (BA/BSc/other),Greece,Female,M,F
117,571,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,47,68,Yes,,7,8,Equally themselves and other,Yes,F4M,SenderFirst,579.745,65,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
262,360,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,5,9,8,9,10,12,14,15,£9,£2,40,29,Yes,,3,9,Mostly others,No,F2U,SenderFirst,368.178,45,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
100,491,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,27,22,No,Somewhat agree,8,9,Equally themselves and other,Yes,M3M,ResponderFirst,497.354,28,African,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,M
239,606,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,50,51,No,Neither agree nor disagree,2,7,Mostly others,No,M1M,SenderFirst,609.413,29,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,M,M
301,647,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,4,5,7,8,9,11,13,15,£9,£2,21,49,Yes,,3,3,Equally themselves and other,No,F3M,SenderFirst,655.802,47,White/Caucasian,Undergraduate degree (BA/BSc/other),Ireland,Female,M,F
323,288,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,7,9,11,11,13,15,17,£9,£2,7,56,Yes,,2,5,Equally themselves and other,No,M3U,ResponderFirst,291.21,27,White/Caucasian,Technical/community college,United Kingdom,Female,U,M
259,309,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,4,5,7,8,9,10,12,13,£9,£2,28,35,Yes,,6,6,Equally themselves and other,No,M2M,SenderFirst,312.809,18,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,M
58,251,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,1,2,4,4,6,7,9,10,10,£9,£2,13,41,No,Strongly agree,9,9,Mostly themselves,No,F2U,SenderFirst,255.363,28,South East Asian,Doctorate degree (PhD/other),Thailand,Female,U,F
93,447,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,1,3,5,7,9,11,13,15,£9,£2,30,22,Yes,,8,9,Mostly themselves,No,M3U,ResponderFirst,453.012,30,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Poland,Female,U,M
213,648,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,1,1,2,3,3,4,5,6,8,£9,£2,59,39,No,Somewhat agree,7,7,Mostly themselves,No,F1M,SenderFirst,666.68,28,African,Undergraduate degree (BA/BSc/other),Nigeria,Female,M,F
177,435,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,6,4,6,9,10,10,11,14,£9,£2,27,48,Yes,,7,7,Mostly themselves,No,F4U,SenderFirst,438.498,31,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Portugal,Female,U,F
202,363,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,6,8,9,11,12,13,15,£9,£2,48,76,No,Strongly agree,5,7,Mostly themselves,No,F2M,ResponderFirst,368.557,18,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
80,7891,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,11,12,13,15,£9,£2,48,47,Yes,,1,8,Mostly others,No,M3M,ResponderFirst,19357.12558,42,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,M
207,294,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,3,4,6,7,9,10,12,13,15,£9,£2,1,41,Yes,,6,5,Equally themselves and other,No,M2M,ResponderFirst,298.644,36,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,M
229,647,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,1,2,3,3,3,5,5,5,7,£9,£2,70,52,Yes,,6,8,Mostly themselves,No,F1U,SenderFirst,651.958,20,South Asian,High school diploma/A-levels,United Kingdom,Female,U,F
260,298,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,29,49,Yes,,0,7,Equally themselves and other,No,M3M,ResponderFirst,302.996,41,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,M,M
388,503,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,£9,£2,23,70,Yes,,1,7,Mostly others,No,M2U,ResponderFirst,510.53,35,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
376,323,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,3,4,6,7,9,14,16,18,20,£9,£2,63,43,Yes,,4,7,Mostly others,No,F1U,SenderFirst,328.7,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
169,541,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,9,48,No,Strongly agree,5,8,Mostly others,No,M3M,SenderFirst,544.014,27,White/Caucasian,Technical/community college,United Kingdom,Female,M,M
283,488,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,3,5,6,7,9,10,11,13,£9,£2,56,48,No,Somewhat agree,8,8,Mostly themselves,No,M1U,SenderFirst,496.461,19,African,High school diploma/A-levels,Kenya,Female,U,M
28,384,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,6,7,9,10,12,14,15,£9,£2,54,36,Yes,,8,9,Equally themselves and other,No,F1U,ResponderFirst,387.527,22,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,U,F
305,420,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,4,5,6,7,8,10,11,12,£9,£2,55,32,Yes,,7,9,Equally themselves and other,No,M4M,ResponderFirst,425.784,19,South Asian,High school diploma/A-levels,United Kingdom,Female,M,M
394,1095,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,3,5,7,8,11,13,15,£9,£2,44,48,No,Strongly disagree,2,5,Mostly themselves,Yes,M2U,SenderFirst,1103.109,41,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
29,422,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,44,46,Yes,,5,5,Equally themselves and other,No,M3M,SenderFirst,431.024,48,White/Caucasian,Technical/community college,United Kingdom,Female,M,M
351,570,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,1,2,2,2,3,3,3,4,£9,£2,22,26,No,Strongly agree,10,9,Equally themselves and other,No,M4M,SenderFirst,582.219,29,South Asian,Undergraduate degree (BA/BSc/other),Portugal,Female,M,M
357,682,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,12,15,18,21,24,27,30,£9,£2,69,67,Yes,,7,8,Mostly themselves,Yes,F4M,SenderFirst,695.673,54,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Ireland,Female,M,F
385,586,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,6,8,9,11,14,16,16,£9,£2,65,65,No,Strongly agree,3,7,Equally themselves and other,No,M4M,ResponderFirst,591.064,33,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Female,M,M
90,432,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,5,6,8,9,11,12,14,15,£9,£2,20,35,Yes,,1,4,Mostly others,No,M3U,ResponderFirst,436.718,40,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Female,U,M
379,479,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,£9,£6,46,52,No,Strongly disagree,4,0,Equally themselves and other,No,M4U,ResponderFirst,494.554,18,South Asian,High school diploma/A-levels,Nepal,Female,U,M
97,705,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,50,50,Yes,,6,6,Equally themselves and other,Yes,F4M,SenderFirst,715.412,37,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
127,324,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,6,8,9,10,12,13,15,£9,£2,18,76,Yes,,7,9,Mostly others,No,M3M,SenderFirst,328.65,40,South Asian,Secondary education (e.g. GED/GCSE),Pakistan,Female,M,M
328,538,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,3,4,5,6,7,8,9,10,£9,£2,28,46,Yes,,7,9,Mostly themselves,No,F2U,ResponderFirst,542.297,24,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
67,335,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,£9,£2,69,49,Yes,,6,9,Mostly themselves,No,M2M,SenderFirst,343.785,27,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Australia,Female,M,M
194,476,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,3,5,8,11,15,10,8,8,17,£9,£2,64,52,Yes,,7,8,Mostly themselves,No,F3U,ResponderFirst,496.477,39,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,U,F
241,353,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,2,3,4,5,6,7,8,9,10,£9,£2,27,48,No,Strongly agree,6,7,Mostly themselves,No,M2U,SenderFirst,359.804,20,White/Caucasian,High school diploma/A-levels,Poland,Female,U,M
99,496,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,1,1,3,5,7,9,11,13,15,£9,£2,34,53,No,Strongly agree,6,9,Equally themselves and other,No,F2U,SenderFirst,503.251,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
276,329,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,2,1,5,3,7,2,4,1,£3,£6,37,29,No,Strongly agree,4,8,Equally themselves and other,Yes,F4M,ResponderFirst,332.25,23,White/Caucasian,Technical/community college,United Kingdom,Female,M,F
330,1022,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,0,6,0,8,27,15,£9,£2,34,31,Yes,,5,5,Equally themselves and other,No,M1U,ResponderFirst,1039.786,39,African,Graduate degree (MA/MSc/MPhil/other),Zambia,Female,U,M
176,332,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,£9,£2,7,33,Yes,,8,8,Equally themselves and other,Yes,M2U,SenderFirst,336.74,30,South East Asian,Undergraduate degree (BA/BSc/other),Singapore,Female,U,M
349,549,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,£9,£2,0,42,No,Neither agree nor disagree,4,7,Equally themselves and other,Yes,M2M,ResponderFirst,553.835,35,Caribbean,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,M
121,660,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,8,10,12,15,16,18,£9,£2,31,50,Yes,,7,8,Mostly others,No,F2M,SenderFirst,666.698,36,White/Caucasian,Doctorate degree (PhD/other),France,Female,M,F
72,351,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,6,8,9,11,12,14,15,£9,£2,47,20,Yes,,7,8,Equally themselves and other,No,M4M,ResponderFirst,354.723,55,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Female,M,M
45,377,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,£9,£2,0,0,No,Strongly agree,2,7,Mostly themselves,No,M1U,ResponderFirst,381.315,24,White/Caucasian,Undergraduate degree (BA/BSc/other),Poland,Female,U,M
270,451,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,8,10,13,10,12,15,15,£9,£2,30,60,Yes,,2,8,Mostly themselves,No,F4U,ResponderFirst,455.287,27,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
308,415,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,6,9,12,15,18,21,24,27,30,£9,£2,5,48,Yes,,6,8,Equally themselves and other,Yes,M1U,SenderFirst,418.216,43,White/Caucasian,Undergraduate degree (BA/BSc/other),Germany,Female,U,M
320,815,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,£9,£2,11,28,Yes,,5,9,Equally themselves and other,No,M2U,SenderFirst,830.163,38,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
242,441,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,7,8,9,10,12,14,15,£9,£2,48,50,Yes,,8,8,Equally themselves and other,No,M2U,ResponderFirst,445.051,50,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
233,329,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,8,6,9,7,15,£9,£2,33,37,Yes,,2,2,Mostly themselves,No,F3U,SenderFirst,334,43,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,F
168,424,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,5,6,7,8,10,12,12,£9,£2,49,47,Yes,,5,8,Equally themselves and other,No,F3M,SenderFirst,430.426,21,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,M,F
126,347,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,8,8,11,13,15,£9,£2,50,50,Yes,,5,8,Equally themselves and other,No,F2U,SenderFirst,353.085,41,White/Caucasian,Technical/community college,Poland,Female,U,F
21,497,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,4,6,7,9,11,12,14,15,£9,£2,50,61,Yes,,3,8,Mostly themselves,No,F3M,SenderFirst,503.794,28,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
35,665,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,2,3,4,5,6,10,10,9,10,£9,£2,49,59,No,Neither agree nor disagree,7,7,Equally themselves and other,Yes,F2U,ResponderFirst,670.62,28,White/Caucasian,Don't know / not applicable,United Kingdom,Female,U,F
115,626,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,0,2,3,5,6,7,8,9,15,£9,£2,49,13,Yes,,1,8,Equally themselves and other,No,M2U,SenderFirst,632.529,35,Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),Switzerland,Female,U,M
111,434,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,12,14,16,18,20,£9,£2,36,51,No,Strongly disagree,5,9,Mostly themselves,No,F1U,SenderFirst,439.396,20,White/Caucasian,High school diploma/A-levels,United Kingdom,Female,U,F
367,503,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,£9,£2,65,89,No,Neither agree nor disagree,10,8,Equally themselves and other,No,F2M,ResponderFirst,507.389,29,South Asian,Undergraduate degree (BA/BSc/other),Pakistan,Female,M,F
56,584,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,0,1,2,2,3,2,2,2,£9,£2,0,20,No,Strongly agree,8,10,Mostly themselves,No,F4U,ResponderFirst,601.003,18,South Asian,High school diploma/A-levels,United Kingdom,Female,U,F
296,502,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,3,5,6,7,9,10,14,17,20,£9,£2,18,50,Yes,,8,9,Mostly themselves,No,M3U,SenderFirst,507.227,38,South East Asian,Graduate degree (MA/MSc/MPhil/other),Germany,Female,U,M
263,1455,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,1,4,5,7,9,10,13,12,14,£9,£2,4,2,No,Strongly agree,6,6,Mostly themselves,No,M3U,ResponderFirst,1464.9,24,Mixed,Undergraduate degree (BA/BSc/other),United Kingdom,Female,U,M
17,580,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,5,7,10,12,15,15,19,22,£9,£2,50,34,Yes,,7,9,Mostly themselves,No,M4U,ResponderFirst,585.696,20,South East Asian,High school diploma/A-levels,Malaysia,Female,U,M
271,435,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,2,4,5,6,8,10,10,14,15,£9,£2,49,39,No,Neither agree nor disagree,3,6,Equally themselves and other,No,F3M,ResponderFirst,439.226,19,Mixed,Secondary education (e.g. GED/GCSE),United Kingdom,Female,M,F
9,461,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,5,7,8,10,11,12,10,£9,£2,17,49,No,Strongly agree,5,9,Equally themselves and other,No,F2M,SenderFirst,469.266,28,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
131,319,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,6,8,9,11,12,14,15,£9,£2,62,62,No,Strongly agree,0,8,Equally themselves and other,No,F4M,ResponderFirst,323.082,24,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Female,M,F
43,656,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,2,3,4,5,6,7,8,9,10,£9,£2,60,51,Yes,,5,8,Equally themselves and other,Yes,F4U,ResponderFirst,663.102,30,African,Graduate degree (MA/MSc/MPhil/other),Nigeria,Female,U,F
324,330,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,4,3,4,5,5,10,8,11,10,£3,£2,10,53,No,Strongly agree,5,8,Equally themselves and other,No,M1M,SenderFirst,333.412,34,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Female,M,M
