ID,Duration (in seconds),Finished,Check1,Check2,Check3,Check4,Sender,Responder3,Responder6,Responder9,Responder12,Responder15,Responder18,Responder21,Responder24,Responder27,Responder30,paired_picture,Comprehension1,Comprehension2,"Based on the information from the previous questions, and recalling that the Sender received £10 at the beginning of the interaction, how much do they earn in total?","Based on the information from the previous questions, and recalling that the Responder received £10 at the beginning of the interaction, how much do they earn in total?",attractiveness,trustworthy,vaccine,vaccine attitude,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.CATCHING.Covid.19....1,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.SPREADING.Covid.19....1,protection,behaviour,proportionofmask,party,Other party,Did.you.have.any.difficulty.understanding.any.part.of.this.task.,Picture,Picturelabel,Order,Sex
373,463,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,3,4,5,8,10,10,10,0,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),56,47,Yes,,6,7,Mostly themselves,Less frequently,8 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
152,372,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,6,8,9,10,10,10,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),4,64,Yes,,6,8,Equally themselves and other,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
187,507,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,5,6,8,10,14,15,15,IM_aiaD9dT9bIBrq9U,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),63,20,Yes,,2,7,Equally themselves and other,Much less frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
100,319,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,3,7,4,12,14,18,21,23,24,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),78,60,Yes,,7,7,Mostly themselves,Much less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
112,338,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,4,6,7,9,10,12,13,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),32,35,Yes,,7,8,Mostly themselves,Less frequently,7 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
261,339,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,1,1,1,1,1,1,1,1,1,IM_9EIPomYaFXa0SvI,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),0,3,Yes,,0,10,Only themselves,Less frequently,6 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
175,352,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,5,6,7,9,11,12,14,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),92,81,Yes,,10,10,Equally themselves and other,Much more frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
234,863,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),41,50,Yes,,7,9,Mostly themselves,More frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
244,435,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,4,6,8,10,12,14,16,18,20,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),37,63,No,Somewhat agree,6,9,Mostly others,As frequently,7 out of 10,Other Party (Please specify),Green,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
382,583,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),51,73,Yes,,6,9,Equally themselves and other,Less frequently,4 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
333,460,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,3,4,5,6,7,8,9,10,IM_88qvHaPboaWxCHI,£9,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),29,52,Yes,,5,7,Equally themselves and other,As frequently,6 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
395,512,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,4,5,6,7,8,9,10,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),12,41,Yes,,5,7,Equally themselves and other,Less frequently,6 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
247,494,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,7,10,12,15,18,20,24,26,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),60,49,Yes,,7,8,Equally themselves and other,As frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
255,550,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),20,50,Yes,,7,7,Equally themselves and other,Much less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
217,395,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,IM_4ZqjR4g0Rn03oCG,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),21,25,Yes,,3,9,Mostly themselves,Less frequently,2 out of 10,Conservative Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
53,556,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,4,6,8,9,11,12,14,16,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),48,84,Yes,,6,9,Equally themselves and other,Less frequently,9 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Female
323,397,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,2,2,3,3,4,4,5,5,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),67,48,Yes,,6,6,Mostly themselves,Much less frequently,4 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
106,308,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),55,20,Yes,,5,10,Equally themselves and other,Much less frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Female
251,435,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,7,9,8,12,11,14,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),23,49,Yes,,1,2,Mostly themselves,Much less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
126,474,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,8,9,10,12,13,15,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),81,50,Yes,,7,8,Equally themselves and other,As frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
304,358,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,8,10,11,13,14,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),46,58,Yes,,5,7,Mostly themselves,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Male
343,1604,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,4,6,8,10,11,14,15,18,20,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),27,69,No,Strongly disagree,0,0,Mostly themselves,Much less frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
362,421,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,4,6,7,9,10,12,12,14,IM_2lfkHYDRurE5WOa,£3,£6,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),65,70,Yes,,5,8,Mostly others,As frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
180,381,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,6,8,9,15,16,21,22,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),8,50,Yes,,0,6,Mostly others,Much less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
125,658,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,3,4,6,7,9,10,10,13,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),47,46,Yes,,4,4,Equally themselves and other,Less frequently,4 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
154,348,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),23,36,Yes,,7,8,Equally themselves and other,As frequently,7 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
246,690,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,13,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),48,46,Yes,,2,5,Mostly others,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
274,536,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,2,3,4,5,6,7,8,9,10,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,49,No,Somewhat agree,5,5,Equally themselves and other,As frequently,8 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
147,543,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,4,6,8,10,12,14,16,18,20,IM_9EIPomYaFXa0SvI,£9,£6,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,47,Yes,,10,10,Equally themselves and other,Less frequently,1 out of 10,Prefer not to say,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Male
257,412,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,4,5,6,0,0,0,6,0,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),40,22,No,Strongly agree,6,6,Mostly themselves,As frequently,7 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
86,676,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,5,8,12,15,9,10,13,19,20,IM_2lfkHYDRurE5WOa,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),55,59,Yes,,0,0,Only themselves,Much less frequently,3 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
245,358,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,4,5,6,8,10,12,13,15,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),64,35,Yes,,6,8,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Female
213,322,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,10,10,10,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),55,79,Yes,,6,6,Mostly themselves,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
82,232,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,3,4,6,7,9,10,12,13,15,IM_88qvHaPboaWxCHI,£9,£15,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),12,90,No,Neither agree nor disagree,4,10,Equally themselves and other,As frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
367,373,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,3,4,6,8,9,11,12,13,15,IM_aiaD9dT9bIBrq9U,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),31,51,Yes,,2,7,Mostly others,More frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Male
375,490,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,4,6,9,10,12,14,16,18,20,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),63,49,Yes,,7,7,Equally themselves and other,Less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Male
379,435,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,9,10,12,12,15,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),46,37,Yes,,2,2,Mostly themselves,Much less frequently,1 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Male
12,648,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,3,5,6,8,9,11,12,14,15,IM_6l3zv93vhdkKMXc,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),49,46,Yes,,6,6,Equally themselves and other,Less frequently,3 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
282,1777,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),36,27,Yes,,5,8,Mostly themselves,Much less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
37,352,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,8,11,12,14,20,20,30,IM_2lfkHYDRurE5WOa,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),62,56,Yes,,3,7,Mostly others,Much less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
277,577,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,6,7,9,10,12,13,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),52,47,Yes,,2,8,Mostly others,Less frequently,4 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
325,783,TRUE,TRUE,FALSE,FALSE,TRUE,7,0,0,1,3,5,7,9,11,13,15,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),46,50,Yes,,2,2,Equally themselves and other,Much more frequently,4 out of 10,Conservative Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
345,379,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,6,7,9,10,12,16,15,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),66,21,Yes,,8,8,Mostly themselves,Much less frequently,2 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
259,602,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,50,Yes,,0,5,Mostly themselves,As frequently,5 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
387,314,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,3,4,5,6,7,8,9,10,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),39,45,Yes,,4,6,Equally themselves and other,Much less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
390,386,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,3,3,5,6,7,8,10,10,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),6,6,Yes,,7,7,Mostly themselves,Less frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Male
130,251,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_6l3zv93vhdkKMXc,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),59,52,Yes,,7,8,Equally themselves and other,As frequently,6 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
7,434,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),54,51,Yes,,1,9,Mostly others,As frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
299,353,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,4,5,6,8,9,9,10,10,IM_9EIPomYaFXa0SvI,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,50,Yes,,7,7,Equally themselves and other,As frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
160,557,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,3,5,6,8,9,11,12,15,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),60,48,No,Strongly disagree,0,5,Equally themselves and other,Much less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
197,454,TRUE,TRUE,FALSE,FALSE,TRUE,6,2,4,6,4,8,9,12,13,17,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),44,53,Yes,,1,9,Mostly themselves,As frequently,7 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Male
104,251,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,6,5,8,5,6,10,10,14,15,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,47,Yes,,7,8,Mostly themselves,Much less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
264,452,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,50,Yes,,8,8,Equally themselves and other,Less frequently,6 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Female
402,659,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),57,47,Yes,,7,8,Mostly others,Less frequently,4 out of 10,Conservative Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Male
101,590,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,5,6,8,9,12,12,14,14,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,47,Yes,,1,2,Only themselves,As frequently,10 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Female
305,505,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,3,3,6,7,9,11,12,14,20,IM_aiaD9dT9bIBrq9U,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),18,65,Yes,,7,7,Mostly others,Less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Male
